"__v",_id,coordinates,createdAt,geo,hashtags.0.indices.0,hashtags.0.indices.1,hashtags.0.text,hashtags.1.indices.0,hashtags.1.indices.1,hashtags.1.text,place.attributes,place.bounding_box.coordinates.0.0.0,place.bounding_box.coordinates.0.0.1,place.bounding_box.coordinates.0.1.0,place.bounding_box.coordinates.0.1.1,place.bounding_box.coordinates.0.2.0,place.bounding_box.coordinates.0.2.1,place.bounding_box.coordinates.0.3.0,place.bounding_box.coordinates.0.3.1,place.bounding_box.type,place.country,place.country_code,place.full_name,place.id,place.name,place.place_type,place.url,text,tweetId,user.location,user.name,user.screenName
0,5adada85ccead8d725236889,,2018-04-21T06:30:27.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @HawaiiDelilah: If we don't get the Senate, which is a tougher lift than the House, Trump can still stack the judiciary, and name a SC j…",987579298965049340.0,,AnnaK,mysticalbeast
0,5adada86ccead8d72523688f,,2018-04-21T06:30:29.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @RealJamesWoods: Your corruption was not a flesh wound,  but a systemic rot of your entire being. YOU were never going to let you be pre…",987579305608691710.0,,asklepios,asklepios8
0,5adada86ccead8d725236892,,2018-04-21T06:30:29.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @azcentral: Arizona students have occupied the Capitol for 5 hours in a 'die-in' calling for @dougducey to support stricter gun-control…,987579306229481470.0,,Jen_Jen 🤹‍♀️,JeniWins
0,5adada87ccead8d72523689d,,2018-04-21T06:30:30.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @MaddowBlog: ""Keith Davidson, the former attorney for two women who were paid to keep quiet about their alleged affairs with Donald Trum…",987579309530398720.0,"Las Vegas, Nevada",Carmen Gigar,cgigar
0,5adada87ccead8d7252368a1,,2018-04-21T06:30:30.000Z,,14,36,AmitShahSpeaksToArnab,,,,,,,,,,,,,,,,,,,,,RT @republic: #AmitShahSpeaksToArnab | Amit Shah says caste politics in India has been engineered by Congress and Cambridge Analytica. Twee…,987579309614358530.0,"Sonipat ,Haryana, India",Naveen Malik,NaveenMalik28
0,5adada87ccead8d7252368a9,,2018-04-21T06:30:30.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @SethAbramson: BREAKING NEWS: Feds Closing in on Cohen Via Daniels' and McDougal's Old Attorney https://t.co/PEgwla8aMF,987579310738497540.0,,John Gordon Sinclair,Jgs_x
0,5adada87ccead8d7252368ae,,2018-04-21T06:30:30.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @RealJamesWoods: Your corruption was not a flesh wound,  but a systemic rot of your entire being. YOU were never going to let you be pre…",987579310969098240.0,"Washington, DC",brenda sylvester,sylvesterbrenda
0,5adada88ccead8d7252368b6,,2018-04-21T06:30:31.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @KunjaloD: I didn’t want to tweet politics today, until this smart beautiful woman’s intervention captured me! https://t.co/7Qbsu6Z498",987579312521076740.0,Durban,1-MAN SHOW,DjBallito_SA
0,5adada88ccead8d7252368ba,,2018-04-21T06:30:31.000Z,,,,,,,,,,,,,,,,,,,,,,,,,Well I am staggered. Flabbergasted. AMAZED. There is no way we could ever have predicted this. https://t.co/7SLnZ1dNlA,987579313422848000.0,"ÜT: 51.429261,-0.059685","Bear Witness, Witness Bears",joemuggs
0,5adada88ccead8d7252368bd,,2018-04-21T06:30:31.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @_TheEnquirer: Petition: Give the electorate a referendum on the abolition of the House of Lords https://t.co/ehyKgretCv. 69,634 Signatu…",987579313720569860.0,,Brexit4me Free Global Britain,Brexit4me
0,5adada88ccead8d7252368c1,,2018-04-21T06:30:31.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @therese10101958: @ALDUB_Joy25 @ALDUB_POETweets @ALDub_RTeam @TropALDUB @AMInaticsOFC @AIFam16 @ALDubFTnQT @ls_maiden0712 @pinkyfaye @Li…,987579314588680190.0,An accountant woman,lynneelanse_ghersellem,ghersellem
0,5adada89ccead8d7252368cb,"{ ""type"" : ""Point"", ""coordinates"" : [ -119.72972051, 36.48863024 ] }",2018-04-21T06:30:32.000Z,"{ ""type"" : ""Point"", ""coordinates"" : [ 36.48863024, -119.72972051 ] }",,,,,,,{  },-124.482003,32.528832,-124.482003,42.009519,-114.131212,42.009519,-114.131212,32.528832,Polygon,United States,US,"California, USA",fbd6d2f5a4e4a15e,California,admin,https://api.twitter.com/1.1/geo/id/fbd6d2f5a4e4a15e.json,"Whether it be politics, religion, race, ethnicity, culture, nationality or family, painting with… https://t.co/hZJjIpZzY1",987579316954378240.0,,RHIII (ReeseHoggIII),The1NonlyR3
0,5adada89ccead8d7252368d0,,2018-04-21T06:30:32.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"If any federal or state official allows party politics to influence their duties to the people, corruption has already started.",987579318342742020.0,"New Jersey, USA",Ed Murray,efmurray1LT
0,5adada8accead8d7252368dc,,2018-04-21T06:30:33.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @thebradfordfile: Dear Governor Cuomo:\n\nYou are not a Muslim. You are not a Jew. You are not Black. You are not gay. You are not a woman…,987579322956374020.0,"Los Angeles, CA",God_Country_Trump,DaUnlegend
0,5adada8accead8d7252368de,,2018-04-21T06:30:33.000Z,,18,37,IndiaStandsWithCJI,,,,,,,,,,,,,,,,,,,,,RT @desertfox61I: #IndiaStandsWithCJI  \nThe people / citizens of the country are responding to the Dirty Divisive politics \n.\n@INCIndia und…,987579322302021630.0,,SuperStar Raj,rajsan2017
0,5adada8accead8d7252368e2,,2018-04-21T06:30:33.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @PressSec: John Kerry: 94-3\nHillary Clinton: 94-2\nCondi Rice: 85-13\nColin Powell: Unanimous Voice Vote\nWhat does history tell us? Member…,987579322159566850.0,,Clint Reichenau,creichenau
0,5adada8bccead8d7252368e8,,2018-04-21T06:30:34.000Z,,34,44,diplomacy,71,84,negotiations,,,,,,,,,,,,,,,,,,RT @Prakashukla: It seems unusual #diplomacy &amp; unorthodox style of #negotiations is making progress in this most complex case. Let us watch…,987579325586096130.0,"Hyderabad, India",Shanmugasundaram G,Shanmugam_TechM
0,5adada8bccead8d7252368ec,,2018-04-21T06:30:34.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @RealJamesWoods: Your corruption was not a flesh wound,  but a systemic rot of your entire being. YOU were never going to let you be pre…",987579326135767040.0,,lindy perren,iceani
0,5adada8cccead8d7252368f6,,2018-04-21T06:30:34.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, how long ? https://t.co/bE1fCQcr0T",987579327171743740.0,Marbella Spain,Ms. Marbella,msmarbella
0,5adada8cccead8d7252368f8,,2018-04-21T06:30:35.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @haryannvi: Not to brag or anything but @swati_gs and I bring you the most comprehensive ground report on Kathua case so far. The people…,987579331005251580.0,"Gujarat, India",Priyang Bhatt,priyangsir
0,5adada8cccead8d7252368fc,,2018-04-21T06:30:35.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @MaddowBlog: ""Keith Davidson, the former attorney for two women who were paid to keep quiet about their alleged affairs with Donald Trum…",987579330577551360.0,Lake Michigan South Dunelands,DD Brittain,DBSenica
0,5adada8dccead8d725236903,,2018-04-21T06:30:36.000Z,,,,,,,,{  },-0.336055,51.527592,-0.336055,51.602799,-0.190226,51.602799,-0.190226,51.527592,Polygon,United Kingdom,GB,"Brent, London",5524b796309058b5,Brent,city,https://api.twitter.com/1.1/geo/id/5524b796309058b5.json,Great article that shows problem is a little bigger than gesture politics of banning plastic straws and earbuds and… https://t.co/X5yjjbkr61,987579335719768060.0,London,Andy Stanton,atomic_newt
0,5adada8eccead8d725236909,,2018-04-21T06:30:37.000Z,,,,,,,,,,,,,,,,,,,,,,,,,@Unathi_Kwaza @MuppetHunterZA Break the dominance and one majority party and no longer give a party too much power… https://t.co/RBMkUJJOvB,987579339016474620.0,South Africa,Zupta Mafia,zuptamafia
0,5adada8eccead8d72523690b,,2018-04-21T06:30:37.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @PeterStefanovi2: “ Rudd privately boasted to the prime minister she would give immigration officials greater “teeth” to hunt down and d…,987579339750428670.0,London,Jean Rowe,JeanRowe2
0,5adada8fccead8d725236911,,2018-04-21T06:30:38.000Z,,81,92,Lycamobile,93,99,JC4PM,,,,,,,,,,,,,,,,,,RT @JoRitson: Yet more @Conservatives corruption- it's never going to end is it. #Lycamobile #JC4PM #ToriesOut2018 https://t.co/773xmLaLvH,987579342698971140.0,"Oxford, UK",Martin Fitzgerald,minxymartin
0,5adada8fccead8d725236918,,2018-04-21T06:30:38.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @unitetheunion: This week's @realbritainros column: It’s not just the Windrush generation terrorised by Theresa May’s ‘Go Home’ climate…,987579343512760320.0,UK,John Danton 🌹,derick97
0,5adada8fccead8d72523691c,,2018-04-21T06:30:38.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @brexitblog_info: The EU don’t give a damn about their indebted puppet, Ireland. They are simply using the Irish border as a negotiating…",987579344175452160.0,South  Devon,Devon Bloke,DevonBloke
0,5adada90ccead8d725236925,,2018-04-21T06:30:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @TrickFreee: Greitens faces criminal investigation over allegations stemming from his affair\nhttps://t.co/Nlzy1vg4XW,987579349141372930.0,"Orange County, California",H—,OHenryHernandez
0,5adada91ccead8d72523692c,,2018-04-21T06:30:40.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @TimODee16: Rumor has it Rudy was mayor on 9/11 https://t.co/lvxIh09Min,987579352765235200.0,,SoldierGirl*n*Xfiles,LisaHauser8
0,5adada91ccead8d725236930,,2018-04-21T06:30:40.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @kylegriffin1: The Education Department’s Office for Civil Rights has begun dismissing hundreds of civil rights complaints under a new p…,987579353973297150.0,Bethpage TN,Karen Luster☕️✊🏾✌🏾🐕🐈🐈🐈🐈🐈🐈,k9luster
0,5adada92ccead8d725236936,,2018-04-21T06:30:41.000Z,,28,34,Comey,,,,,,,,,,,,,,,,,,,,,"'From what I’ve seen of the #Comey memos, they bear out completely the authenticity of his reports and his own cred… https://t.co/UMIx2OraVE",987579355105714180.0,"Chula Vista, CA",JusticeForAll,ZenithUpwards
0,5adada92ccead8d72523693c,,2018-04-21T06:30:41.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @GavinNewsom: Proud to have your support! The impacts of climate change are already being felt, from CA's devastating droughts, to wildf…",987579357639073790.0,California,Anonomouse,Anonomouse1981
0,5adada92ccead8d725236940,,2018-04-21T06:30:41.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @brexitblog_info: It is time for May to finally call the EU’s bluff and say in that unless they stop playing games over Ireland there wi…,987579357978820610.0,Cambridgeshire,Peter Harlow,HarlowPJ
0,5adada92ccead8d725236943,,2018-04-21T06:30:42.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @CREWcrew: At least 44 Trump administration officials have close ties to the Koch brothers, including Scott Pruitt, Kellyanne Conway and…",987579358377201660.0,LOS ANGELES,BRIAN FUNNAGAN,FUNNAGAN
0,5adada93ccead8d72523694b,,2018-04-21T06:30:42.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @Nass: Dear Nigerians, please pay attention to the username you are mentioning in your tweets. @Nass is an individual who lives in #Qata…",987579359652347900.0,"South West,Nigeria",OmogidiEkiti,earlgcon
0,5adada93ccead8d725236951,,2018-04-21T06:30:42.000Z,,111,120,Windrush,,,,,,,,,,,,,,,,,,,,,"RT @alexnunns: Here's the crux of it. Rudd has tried to blame May for the Tories' heartless policy that led to #Windrush. In response, some…",987579360411561980.0,United Kingdom,Adam Knight | Digital Army,digitalarmyuk
0,5adada94ccead8d72523695a,,2018-04-21T06:30:43.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @INCKarnataka: ""Karnataka is being looked up to by the entire country. This election is about the people of Karnataka &amp; is between me &amp;…",987579365515976700.0,,nihas,drnihas
0,5adada95ccead8d725236960,,2018-04-21T06:30:44.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @tracey_thorn: This week's column, about being a woman in music, written about so much of the time by men. https://t.co/OZmS8FtlqA",987579367755829250.0,"Derby, England",Shiny For Choice,AShinyOConnor
0,5adada95ccead8d725236964,,2018-04-21T06:30:44.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @WISH_TV: School walkouts Friday, the anniversary of the 1999 Columbine High School shooting, had students asking questions that often d…",987579368401723390.0,Hogwarts,BedofSkittles,bedofskittles
0,5adada95ccead8d725236967,,2018-04-21T06:30:44.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @KunjaloD: I didn’t want to tweet politics today, until this smart beautiful woman’s intervention captured me! https://t.co/7Qbsu6Z498",987579368238174210.0,"Norwood, NC",💎💎🐐Msora!,msoralukanyiso
0,5adada96ccead8d72523696e,,2018-04-21T06:30:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @Tim_Canova: Foolish of DNC, as part of pre-trial discovery, may have to subject its servers to inspection by experts. @DWStweets DNC re…",987579374491717630.0,"Los Angeles, CA",david 🌹🌻,realDavidOnline
0,5adada97ccead8d725236978,,2018-04-21T06:30:46.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @bakayooko: @FelixKwakyeOfo1 https://t.co/JGNBAAeY0R\nKwaku kwarteng in opposition,987579378430300160.0,UK/GH,Drauzy,Drauzyronaldo
0,5adada97ccead8d72523697c,,2018-04-21T06:30:46.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @D_Blanchflower: Amber Rudd boasted of harsher immigration strategy, leak reveals she and mayhem are nasty little racists https://t.co/S…",987579378832900100.0,,Paul Townsend,mrpaultownsend
0,5adada98ccead8d725236983,,2018-04-21T06:30:47.000Z,,44,52,bbcbias,,,,,,,,,,,,,,,,,,,,,"RT @AndyWalker67: Another example of subtle #bbcbias. The headline below seems quite newsworthy, was posted today, but can't be found on th…",987579381919952900.0,"Goole, England",Andy B,andrew_ragnar4
0,5adada98ccead8d725236985,,2018-04-21T06:30:47.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @MaddowBlog: ""Keith Davidson, the former attorney for two women who were paid to keep quiet about their alleged affairs with Donald Trum…",987579380477161470.0,,Laurel Roach,laurel1979
0,5adada99ccead8d72523698b,,2018-04-21T06:30:48.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"Yeah I was actually, by idiots who thought their opinion meant something and who didn’t like someone who wasn’t wha… https://t.co/DvfVMZUAT0",987579385590042620.0,"London, via Northern Ireland",Aine Lagan,ainemichellel
0,5adada99ccead8d725236993,,2018-04-21T06:30:48.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @RealJamesWoods: Your corruption was not a flesh wound,  but a systemic rot of your entire being. YOU were never going to let you be pre…",987579387154399230.0,,☆LOVE MY USA☆,freetobe66
0,5adada99ccead8d725236997,,2018-04-21T06:30:49.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @BaritoneSam: What does it take? Decent, honourable politicians would have resigned already. What do these people have to do? Why are we…",987579387670343680.0,Loughborough University,Jeremy Leaman,leaman_jeremy
0,5adada9accead8d72523699c,,2018-04-21T06:30:49.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @politico: The nation’s cartoonists on the week in politics\nhttps://t.co/Z9Mmzb9k1k https://t.co/apQqfhiM6R,987579388790280190.0,"Lake Charles, LA ",Dena Stowe,StoweDena
0,5adada9accead8d7252369a2,,2018-04-21T06:30:49.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @chrisvega25: 🔥💥I JOKE AROUND💥🔥\n\nI joke around a lot because it’s times like this that we all must learn to laugh in a $hitty situation…,987579390543499260.0,"New Jersey, USA",Carly Says,carlyinNJ
0,5adada9bccead8d7252369a8,,2018-04-21T06:30:50.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @dustingardiner: VIDEO: Student occupation of the Arizona Capitol is over after about 6.5 hours. Teary-eyed and hungry, the final five s…",987579393554898940.0,"Tempe, AZ",Dawn Penich-Thacker,DoctorRhetorica
0,5adada9bccead8d7252369af,,2018-04-21T06:30:50.000Z,,,,,,,,,,,,,,,,,,,,,,,,,@realDonaldTrump \nWOW! Cohen's partner in crime Davidson has been sued for extortion in two separate cases. No wond… https://t.co/hsf1Z4vdck,987579395685543940.0,America,Arcanjel,bstnboy
0,5adada9cccead8d7252369b7,,2018-04-21T06:30:51.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @myhlee: New @GOP spending records show Republican National Committee continued to spend big President Trump's properties in March, tota…",987579399418466300.0,,Margaret Hiatt,politeperson123
0,5adada9dccead8d7252369bf,,2018-04-21T06:30:52.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @rkhuria: BC. Have you ever commented on destruction of autonomy of Judiciary, EC, RBI by Modi. Every single Institution we respected ha…",987579403101143040.0,,Azad Bol,avinash09kumar
0,5adada9dccead8d7252369c3,,2018-04-21T06:30:52.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"What about the Canadian PM, stop doing cheap politics and opposition. https://t.co/HyOs5hqCXP",987579403424157700.0,,Waqas,waqasalimuluk
0,5adada9dccead8d7252369c5,,2018-04-21T06:30:52.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @CREWcrew: Top EPA aide Samantha Dravis asked to backdate her resignation to April 12. On April 13, Congress requested interviews with 5…",987579403914932220.0,,RHR,bobbirettig
0,5adada9dccead8d7252369c8,,2018-04-21T06:30:53.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @HackneyAbbott: So Guardian reveals that @AmberRuddHR diverted money from crime-fighting to deport more migrants, only to see violent cr…",987579404627853310.0,,Jewells,hannj666
0,5adada9dccead8d7252369ce,,2018-04-21T06:30:52.000Z,,,,,,,,,,,,,,,,,,,,,,,,,Uuuuuh ohhhh! https://t.co/ur4Svbjyas,987579403977871360.0,"Charlotte, NC",Lola,Lola50636721
0,5adada9eccead8d7252369d5,,2018-04-21T06:30:53.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @IronStache: Paul Ryan claims his successor must continue his work, ""To rein in health care programs for retirees and the poor.""\n\nI prom…",987579407505092610.0,,My man said,MyManSaid
0,5adada9fccead8d7252369db,,2018-04-21T06:30:54.000Z,,,,,,,,,,,,,,,,,,,,,,,,,Sure @DlaminiZuma is playing politics with @Our_DA. But doesn’t she see what this says about her? &amp; what the heck i… https://t.co/Q14gC4TUMB,987579410642604030.0,South Africa,Nomboniso Gasa,nombonisogasa
0,5adada9fccead8d7252369dd,,2018-04-21T06:30:54.000Z,,18,37,IndiaStandsWithCJI,,,,,,,,,,,,,,,,,,,,,RT @desertfox61I: #IndiaStandsWithCJI  \nThe people / citizens of the country are responding to the Dirty Divisive politics \n.\n@INCIndia und…,987579411623886850.0,"PMO Delhi, India",Vikas Bhadauriya,VikasBhadauri13
0,5adadaa0ccead8d7252369e8,,2018-04-21T06:30:55.000Z,,,,,,,,,,,,,,,,,,,,,,,,,Can't you drunk bastards drop the damn politics ?\nHell none of you cross eyed monkeys know more than a 2nd grader.… https://t.co/2EbTWuJ9Dy,987579413427576830.0,"Louisburg, NC",Roy Pullin,RoyPullin1
0,5adadaa0ccead8d7252369eb,,2018-04-21T06:30:55.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @_VachelLindsay_: 7. There's another HUGE problem for Comey. \n\nAs FBI Director, he himself judged the information to be SECRET.\n\nNot onl…",987579414765547520.0,,👠👠TrumpStrong 👠👠,GiGito31959
0,5adadaa0ccead8d7252369f5,,2018-04-21T06:30:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @FoxNews: DC lawmaker accused of anti-Semitism reportedly gave constituent funds to Louis Farrakhan event https://t.co/CXMvRjDbZ1,987579417584021500.0,,Roger Ramjet,RRamjet3rd
0,5adadaa1ccead8d7252369fb,,2018-04-21T06:30:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @IronStache: Paul Ryan claims his successor must continue his work, ""To rein in health care programs for retirees and the poor.""\n\nI prom…",987579417584132100.0,,Emile Johnson,ResistDJT2018
0,5adadaa1ccead8d7252369fe,,2018-04-21T06:30:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @fthilbay: young politicians in universities must learn from politicians today: \n\nbe honest, fulfill promises; principled politics over…",987579418158641150.0,Mindanao State University,"KP, 20",kaypeedepee
0,5adadaa1ccead8d725236a01,,2018-04-21T06:30:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @Tell_Michelle_: Retweet if you think the DNC and Clinton campaign should turn over all of their emails, texts and phone logs in a count…",987579418770997250.0,,Christopher Klein,KkeegsKlein
0,5adadaa1ccead8d725236a0a,,2018-04-21T06:30:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @CREWcrew: At least 44 Trump administration officials have close ties to the Koch brothers, including Scott Pruitt, Kellyanne Conway and…",987579419127623680.0,,Dolly,Sjdivadolly
0,5adadaa1ccead8d725236a0f,,2018-04-21T06:30:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @KunjaloD: I didn’t want to tweet politics today, until this smart beautiful woman’s intervention captured me! https://t.co/7Qbsu6Z498",987579419333136380.0,South Africa | Massachusetts,A Mili,Milisa_SJ
0,5adadaa1ccead8d725236a12,,2018-04-21T06:30:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @ARanganathan72: ""The argument that Alauddin Khilji saved India from the Mongols, or that he was better than them, is simply unsustainab…",987579420020883460.0,"Fukuoka-ken, Japan",Subraya Krishna Bhat,subrayakrishna
0,5adadaa2ccead8d725236a1c,,2018-04-21T06:30:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,Link: https://t.co/xVArlAPfQR https://t.co/oWafpma9vz,987579422353055740.0,"Florida, USA",Nerd Junkie,Nerd_Junkie_
0,5adadaa2ccead8d725236a20,,2018-04-21T06:30:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @Brad_Setser: I agree with Dr. Summers.   The oversight board's estimates for the growth PR can achieve in FY 21, FY 22 and FY 23 -- in…",987579423321976830.0,,Hector Cordero,HCorderoGuzman
0,5adadaa2ccead8d725236a28,,2018-04-21T06:30:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @essenviews: Appeals Court: Trump Administration Can't Block Funds For Sanctuary Cities. The court upheld an injunction stopping the Jus…,987579424353726460.0,"North Carolina, USA",afaye66,afaye66
0,5adadaa3ccead8d725236a2e,,2018-04-21T06:30:58.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @ToryFibs: Amber Rudd’s speech on Foreign Workers recorded as a Hate Speech by the U.K. Police.  https://t.co/ZkM4gUc230,987579426912264190.0,,Simona McKenzie,signoramac
0,5adadaa4ccead8d725236a36,,2018-04-21T06:30:59.000Z,,,,,,,,,,,,,,,,,,,,,,,,,Nobody Showed Up For Comey's Book At Trendy D.C. Bookstore - David Harris Jr https://t.co/huGKyW6bm3 via @davidjharrisjr,987579432167772160.0,,AmericaFirst,sweepnwin
0,5adadaa4ccead8d725236a39,,2018-04-21T06:30:59.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @AmblAlina: Noam Chomsky is among a hundred academics from 19 different countries around the world demand the immediate release of Catal…,987579432390062080.0,"Barcelona, Catalunya",Andreu Jené CDR🎗,andreujene
0,5adadaa4ccead8d725236a3c,,2018-04-21T06:30:59.000Z,,,,,,,,,,,,,,,,,,,,,,,,,@ODBJD @nedprice @LexisNexis DRAFT DODGER BILL CLINTON (AND BERNIE SANDERS) https://t.co/ryJkAmPZMz,987579433077870590.0,Gulf Coast,the real @xlaurenstephens,xlaurenstephens
0,5adadaa5ccead8d725236a44,,2018-04-21T06:31:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @Kasparov63: I'll leave analysis for the lawyers. But if they can threaten to seize Russian assets, a court in NYC has more influence ov…",987579434516480000.0,"Houston, TX",Freedom Fighter,DeHart8888
0,5adadaa5ccead8d725236a4f,,2018-04-21T06:31:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @Taniel: A reminder Greitens was so convinced of his own destiny he reserved a website for a *presidential* bid seven years before runni…,987579436311687170.0,"Skokie, IL",Mary Clark,myclarksec1052
0,5adadaa5ccead8d725236a53,,2018-04-21T06:31:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @jayrosen_nyu: Mystifying — and minimizing — comments from Times editor Dean Baquet on this today:  “I think the headline was off but if…,987579436047495170.0,Perugia - Italy,arianna ciccone,_arianna
0,5adadaa5ccead8d725236a56,,2018-04-21T06:31:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"@rebel110209 There is a reason, and d reason is lack of unity among hindus and d united muslims plus vote bank poli… https://t.co/NvZMN1alA6",987579437012021250.0,,RAJAT CHADHA,rj83Rajatchadha
0,5adadaa7ccead8d725236a5f,,2018-04-21T06:31:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @exoelle88: @Ei9ySQhwZa9UZi1 @weareoneEXO Why do politics ruin everything beautiful? 😭. We have four years, let’s hope the relationship…",987579442003247100.0,EXO UNIVERSE,WHAT'S YOUR NAME,OmelleteggSO
0,5adadaa7ccead8d725236a66,,2018-04-21T06:31:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @RepSpeier: Thanks @HouseGOP for urging release of the Comey memos! Oddly you’ve proved Comey’s consistency and bolstered arguments for…,987579445891477500.0,,Nyet Trumpsky,ParadigmShiftII
0,5adadaa8ccead8d725236a6c,,2018-04-21T06:31:03.000Z,,,,,,,,{  },-2.554221,52.147137,-2.554221,52.151578,-2.54677,52.151578,-2.54677,52.147137,Polygon,United Kingdom,GB,"Stoke Cross, England",54262cc5f01b627b,Stoke Cross,city,https://api.twitter.com/1.1/geo/id/54262cc5f01b627b.json,"Non issue, to be dealt with by administrative adjustment. Raised by people wishing to present immigration in a favo… https://t.co/Ot5xzIiNnw",987579448311640060.0,Middle England,David James,Dai_James1942
0,5adadaa8ccead8d725236a73,,2018-04-21T06:31:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @FoxNews: Trump: Flynn's life 'destroyed' while Comey allowed to 'Leak and Lie'- via @brookefoxnews \nhttps://t.co/KQ5YnfMlNZ,987579450928910340.0,"Los Angeles, CA",Eddie Espinosa,EddieEspinosa15
0,5adadaa9ccead8d725236a76,,2018-04-21T06:31:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"This kind of news reporting is a shame in India whether it is ND tv, Republic TV, zee tv, or any other times now tv… https://t.co/iwScXJYlvZ",987579451205533700.0,"Nongsa, Indonesia",System innovation,Systeminnovati2
0,5adadaa9ccead8d725236a7f,,2018-04-21T06:31:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @brexitblog_info: The EU don’t give a damn about their indebted puppet, Ireland. They are simply using the Irish border as a negotiating…",987579452627587070.0,Best Country in the World,Ginge,Luffup
0,5adadaa9ccead8d725236a81,,2018-04-21T06:31:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,,Owned @NYGovCuomo BOOM!! https://t.co/DJ7FW5QPzX,987579452455604220.0,,Chris RedPill Toland,RavenToland69
0,5adadaa9ccead8d725236a87,,2018-04-21T06:31:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @KCStar: Greitens charged with second felony after AG investigation into veterans charity https://t.co/BusERUczUX,987579453063815170.0,,Letitia B-E,Letitia_BE
